time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ
1733409617810312704,5.702323913574219,-0.007850578054785728,0.06984685361385345,-0.020642733201384544,-0.20460709929466248,-0.6649869680404663,-0.7182813882827759,-0.01853737235069275,0.01587820053100586,0.008167862892150879,0.9265947892907064,0.36142338745329133,-0.10115548782911155,0.023721219663039198
1733409617820297728,5.712308883666992,0.09461667388677597,0.053900107741355896,-0.025687824934720993,-0.2039698362350464,-0.6653481125831604,-0.7181282639503479,0.002279236912727356,0.011692166328430176,0.005466461181640625,0.9265530775835062,0.3616275446135371,-0.10080370954339661,0.02373971199208198
1733409617830283776,5.722295045852661,0.14842212200164795,0.05109766125679016,-0.02723352424800396,-0.203398197889328,-0.666294276714325,-0.7174128293991089,0.02395489811897278,0.014576196670532227,3.606081008911133e-05,0.926358970681977,0.36221025979576277,-0.10048542723197405,0.02378045013027831
1733409617840269824,5.732280969619751,0.13897588849067688,0.05036609619855881,-0.054351430386304855,-0.20274218916893005,-0.6674274802207947,-0.716544508934021,0.024305984377861023,0.014565050601959229,9.864568710327148e-05,0.9261251257700882,0.3629021225592704,-0.10014880274459861,0.02375508360006597
1733409617850255616,5.742266893386841,0.1253305971622467,0.05156717821955681,-0.07864686846733093,-0.20189492404460907,-0.6685094237327576,-0.7157747745513916,0.016912683844566345,0.0033636093139648438,-0.0009305477142333984,0.9259215331619087,0.36353858482035545,-0.0997612487119133,0.023591361353180167
1733409617860241920,5.75225305557251,0.09713571518659592,0.05759737268090248,-0.08844836801290512,-0.2009250819683075,-0.6694915294647217,-0.7151294350624084,0.009457871317863464,-0.01439201831817627,-0.004261434078216553,0.9257532992788603,0.36409868795407463,-0.0993349113851044,0.023353330986552203
1733409617870227712,5.7622389793396,0.19783471524715424,0.2559181749820709,-0.14064693450927734,-0.1994284689426422,-0.6704612970352173,-0.7146396636962891,0.002361282706260681,-0.021936655044555664,-0.0063228607177734375,0.9256267348929502,0.3646298267910271,-0.09861673902563543,0.02312466231198532
1733409617880213760,5.7722249031066895,0.46020057797431946,0.2844022810459137,-0.056009288877248764,-0.19516685605049133,-0.6739416122436523,-0.7125394940376282,0.010001510381698608,-0.016777873039245605,0.0445096492767334,0.9250517398358513,0.3667088857359337,-0.09620217232036352,0.023428515456764325
1733409617890199808,5.782211065292358,-0.206760436296463,0.12394337356090546,-0.13175810873508453,-0.19328579306602478,-0.6751623749732971,-0.7118962407112122,-0.01450832188129425,-0.01070481538772583,-0.010744750499725342,0.9248765348399031,0.36741739893550274,-0.09516472672609068,0.023480846059469845
1733409617900185856,5.792196989059448,-0.5809577107429504,0.09399452805519104,-0.15352411568164825,-0.19150227308273315,-0.672322154045105,-0.7150592803955078,-0.00727391242980957,-0.09597307443618774,0.10925477743148804,0.9257498113542905,0.36544242351696576,-0.0944574381063704,0.022731846588256697
1733409617910171648,5.802182912826538,-0.41168105602264404,0.15712423622608185,-0.011530550196766853,-0.19005592167377472,-0.6688121557235718,-0.7187272906303406,-0.005317553877830505,-0.07735776901245117,0.0383683443069458,0.9267496072895096,0.3630974869061215,-0.09379002476200313,0.022330339553782746
1733409617920156672,5.8121678829193115,-0.22641265392303467,0.23316547274589539,-0.00813928060233593,-0.1886231005191803,-0.6665673851966858,-0.7211859822273254,-0.022543221712112427,-0.022031188011169434,0.007623910903930664,0.9274073620869234,0.3616302182655947,-0.09290106552233794,0.022549050131797314
1733409617930142976,5.8221540451049805,-0.19292891025543213,0.24387243390083313,-0.05811784788966179,-0.1866324245929718,-0.6651745438575745,-0.7229875922203064,-0.02670063078403473,0.029051005840301514,0.025676190853118896,0.9278884266554774,0.36068192360772444,-0.09173194601596503,0.022732505070848986
1733409617940128768,5.83213996887207,-0.20553924143314362,0.20172445476055145,-0.05554177239537239,-0.1845654845237732,-0.6638443470001221,-0.7247387170791626,0.0032300949096679688,0.042826950550079346,0.014411568641662598,0.9283594395968965,0.3597570401612611,-0.0905842913651572,0.022759703379803504
1733409617950114816,5.84212589263916,-0.24249495565891266,0.10295473039150238,-0.017187369987368584,-0.18316882848739624,-0.6623313426971436,-0.7264752388000488,0.039873600006103516,0.00943833589553833,0.0008587837219238281,0.9288267449629771,0.3587433218905116,-0.08980868559696989,0.022767549259796155
1733409617960100864,5.852112054824829,-0.31451934576034546,0.03050530143082142,-0.02150808274745941,-0.18258146941661835,-0.660304069519043,-0.7284658551216125,0.05054722726345062,0.01375877857208252,-0.020908594131469727,0.9293645036018197,0.3574293177112105,-0.08950622761918207,0.0226809205835007
1733409617970086912,5.862097978591919,-0.29545503854751587,0.02804614044725895,-0.033725690096616745,-0.18213121592998505,-0.6580992341041565,-0.7305707931518555,0.026781529188156128,-0.01846015453338623,-0.04109674692153931,0.9299363232575113,0.355997304449308,-0.08933382030105397,0.022446354226579653
1733409617980072704,5.872083902359009,-0.2571582496166229,0.014657629653811455,-0.013500578701496124,-0.18181753158569336,-0.656112015247345,-0.7324339151382446,0.008355677127838135,-0.020020127296447754,-0.05173051357269287,0.9304418834515089,0.3547140548766263,-0.08922434415762033,0.022245248858748064
1733409617990059008,5.882070064544678,-0.23129573464393616,0.008461520075798035,0.017123643308877945,-0.18169595301151276,-0.6543270945549011,-0.7340589761734009,0.010736539959907532,-0.011841058731079102,-0.03829514980316162,0.9308805168376414,0.35357837634335293,-0.08917869251321085,0.022154267656829454
1733409618000044800,5.892055988311768,-0.20810014009475708,0.014526337385177612,0.06317289173603058,-0.18185552954673767,-0.652615487575531,-0.7355416417121887,0.01213209331035614,0.007931768894195557,-0.01960057020187378,0.9312760599993707,0.35252019442690713,-0.08921151412207654,0.022260342150932335
1733409618010030848,5.902041912078857,-0.16183125972747803,0.0193924643099308,0.0828244537115097,-0.18220485746860504,-0.6510923504829407,-0.7368039488792419,0.01393100619316101,0.021102845668792725,-0.012555181980133057,0.9316079405118103,0.3516064719270821,-0.0892799652842796,0.022549360755977063
1733409618020016640,5.912027835845947,-0.1136016845703125,0.030302369967103004,0.07856259495019913,-0.18254372477531433,-0.6499375700950623,-0.7377390265464783,0.0172300785779953,0.029652655124664307,0.0022196173667907715,0.9318501582490823,0.3509306191506046,-0.08932064777231218,0.02290595069797809
1733409618030001920,5.9220130443573,-0.09214521944522858,0.02918357588350773,0.08059227466583252,-0.1828150898218155,-0.6490374803543091,-0.7384638786315918,0.02130088210105896,0.03131598234176636,0.007888317108154297,0.9320354034687733,0.3504136675420702,-0.08932138268835686,0.023277792191329947
