"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.969262300E-2,2.137086153E0,6.692256927E-1,-1.605891705E0
3.969262300E-2,2.108500957E0,6.882090569E-1,-1.562061787E0
4.969262300E-2,2.034428596E0,6.928377151E-1,-1.515842438E0
5.969262300E-2,1.979523420E0,6.998419762E-1,-1.500738621E0
6.969262300E-2,1.928386450E0,6.951465607E-1,-1.522164822E0
7.969262300E-2,1.909957886E0,6.860995293E-1,-1.541432381E0
8.969262300E-2,1.939700365E0,6.881093979E-1,-1.588417530E0
9.969262300E-2,1.979803085E0,6.839885712E-1,-1.641491890E0
1.096926230E-1,2.012047768E0,6.927261353E-1,-1.668478489E0
1.196926230E-1,2.033030748E0,6.915531158E-1,-1.701865673E0
1.296926230E-1,2.028784990E0,6.686692238E-1,-1.749112606E0
1.396926230E-1,1.968028307E0,6.513643265E-1,-1.761805058E0
1.496926230E-1,1.860649109E0,6.678056717E-1,-1.741898060E0
1.596926230E-1,1.788146496E0,7.064099312E-1,-1.719012737E0
1.696926230E-1,1.750760078E0,7.383060455E-1,-1.696900368E0
1.796926230E-1,1.738528013E0,7.672653198E-1,-1.682144165E0
1.896926230E-1,1.770720005E0,8.035178185E-1,-1.659291744E0
1.996926230E-1,1.801295519E0,8.298106194E-1,-1.623233795E0
2.096926230E-1,1.803945780E0,8.451156616E-1,-1.575044632E0
2.196926230E-1,1.780658007E0,8.655500412E-1,-1.511721134E0
2.296926230E-1,1.729762793E0,8.916106224E-1,-1.425205231E0
2.396926230E-1,1.694472075E0,9.148545265E-1,-1.341078758E0
2.496926230E-1,1.682243347E0,9.409151077E-1,-1.251286030E0
2.596926230E-1,1.706709623E0,9.579529762E-1,-1.185036659E0
2.696926230E-1,1.759790897E0,9.553251266E-1,-1.143518448E0
2.796926230E-1,1.816745758E0,9.143972397E-1,-1.120627880E0
2.896926230E-1,1.856644869E0,8.227472305E-1,-1.116719723E0
2.996926230E-1,1.874953032E0,7.245745659E-1,-1.103079319E0
3.096926230E-1,1.846773386E0,6.309714317E-1,-1.062303066E0
3.196926230E-1,1.814788103E0,5.750069618E-1,-1.014250278E0
3.296926230E-1,1.802654982E0,5.890917778E-1,-9.703450203E-1
3.396926230E-1,1.819753170E0,6.290683746E-1,-9.395241737E-1
3.496926230E-1,1.842377901E0,6.569018364E-1,-9.391994476E-1
3.596926230E-1,1.831764221E0,6.566019058E-1,-9.497857094E-1
3.696926230E-1,1.770508528E0,6.574115753E-1,-9.754467010E-1
3.796926230E-1,1.659384966E0,6.731481552E-1,-9.976296425E-1
3.896926230E-1,1.511265516E0,6.895089149E-1,-1.020542145E0
3.996926230E-1,1.345570564E0,6.884765625E-1,-1.050669670E0
4.096926230E-1,1.162036180E0,6.396622658E-1,-1.094071388E0
4.196926230E-1,1.000908136E0,5.686736107E-1,-1.130558968E0
4.296926230E-1,8.799278736E-1,4.925704002E-1,-1.139493942E0
4.396926230E-1,7.903361320E-1,4.312610626E-1,-1.132040024E0
4.496926230E-1,7.540242672E-1,4.177503586E-1,-1.089365959E0
4.596926230E-1,7.518599033E-1,4.371829033E-1,-1.027113914E0
4.696926230E-1,7.972838879E-1,5.251522064E-1,-9.352927208E-1
4.796926230E-1,8.682799339E-1,6.338105202E-1,-8.351197243E-1
4.896926230E-1,1.004379511E0,7.781786919E-1,-7.215290070E-1
4.996926230E-1,1.193237543E0,9.250974655E-1,-5.653419495E-1
5.096926230E-1,1.347317934E0,9.885253906E-1,-3.301014900E-1
5.196926230E-1,1.420101404E0,9.492483139E-1,-3.522872925E-2
5.296926230E-1,1.428673267E0,8.118672371E-1,2.719349861E-1
5.396926230E-1,1.433794975E0,7.097053528E-1,4.894585609E-1
5.496926230E-1,1.452995777E0,6.617555618E-1,6.482377052E-1
5.596926230E-1,1.503483772E0,7.269043922E-1,7.929272652E-1
5.696926230E-1,1.628033161E0,8.326897621E-1,8.950934410E-1
5.796926230E-1,1.816034317E0,8.408813477E-1,9.998698235E-1
5.896926230E-1,2.057206154E0,7.291331291E-1,9.946355820E-1
5.996926230E-1,2.273243427E0,5.625133514E-1,9.588356018E-1
6.096926230E-1,2.436493635E0,3.902697563E-1,8.377661705E-1
6.196926230E-1,2.688951969E0,3.546743393E-1,6.582970619E-1
6.296926230E-1,2.985020638E0,5.030326843E-1,4.408743382E-1
6.396926230E-1,3.200053215E0,6.838865280E-1,2.824451923E-1
6.496926230E-1,3.284034014E0,7.776145935E-1,1.646611691E-1
6.596926230E-1,3.314598322E0,7.917966843E-1,8.368754387E-2
6.696926230E-1,3.243725538E0,7.295274734E-1,6.899785995E-2
6.796926230E-1,3.123151064E0,6.835927963E-1,7.537627220E-2
6.896926230E-1,2.892432451E0,6.146287918E-1,-2.396392822E-2
6.996926230E-1,2.688992023E0,4.978542328E-1,-1.373112202E-1
7.096926230E-1,2.477450848E0,3.293333054E-1,-3.757724762E-1
7.196926230E-1,2.293946266E0,1.607933044E-1,-6.090534925E-1
7.296926230E-1,1.986058950E0,-5.932998657E-2,-8.550602794E-1
7.396926230E-1,1.606199503E0,-3.055667877E-1,-1.042607903E0
7.496926230E-1,1.160782814E0,-5.669555664E-1,-1.180323601E0
7.596926230E-1,7.352405787E-1,-7.837638855E-1,-1.263925672E0
7.696926230E-1,3.577809036E-1,-8.583374023E-1,-1.357640386E0
7.796926230E-1,4.562634230E-2,-8.605070114E-1,-1.499567032E0
7.896926230E-1,-1.896259785E-1,-8.856401443E-1,-1.720007181E0
7.996926230E-1,-3.710068464E-1,-9.354381561E-1,-1.951124668E0
8.096926230E-1,-5.614219904E-1,-1.018389702E0,-2.125834227E0
8.196926230E-1,-7.520630360E-1,-1.097985268E0,-2.237017155E0
8.296926230E-1,-1.013941765E0,-1.192241669E0,-2.278513193E0
8.396926230E-1,-1.234326363E0,-1.272081375E0,-2.287102699E0
8.496926230E-1,-1.356292248E0,-1.312439919E0,-2.249018192E0
8.596926230E-1,-1.388714552E0,-1.338000298E0,-2.202247620E0
8.696926230E-1,-1.317740202E0,-1.341696739E0,-2.182933807E0
8.796926230E-1,-1.197200298E0,-1.317883492E0,-2.191508770E0
8.896926230E-1,-1.127718687E0,-1.291891098E0,-2.238397360E0
8.996926230E-1,-1.087109089E0,-1.270572662E0,-2.295747280E0
9.096926230E-1,-1.025564194E0,-1.246544838E0,-2.328518391E0
9.196926230E-1,-9.245505333E-1,-1.209454536E0,-2.319235563E0
9.296926230E-1,-7.884681225E-1,-1.178754807E0,-2.227968931E0
9.396926230E-1,-6.948182583E-1,-1.147006989E0,-2.100561142E0
9.496926230E-1,-6.544313431E-1,-1.051662445E0,-1.969061375E0
9.596926230E-1,-6.387298107E-1,-9.478368759E-1,-1.848386765E0
9.696926230E-1,-6.145665646E-1,-8.117408752E-1,-1.768841028E0
9.796926230E-1,-5.851604939E-1,-6.688213348E-1,-1.758383274E0
9.896926230E-1,-4.475381374E-1,-6.118450165E-1,-1.749905348E0
9.996926230E-1,-6.439979076E-1,-4.599390030E-1,-1.891038299E0
1.009692623E0,-7.213702202E-1,-3.759679794E-1,-1.960669398E0
1.019692623E0,-7.907662392E-1,-3.110628128E-1,-2.004650116E0
1.029692623E0,-8.360362053E-1,-2.780189514E-1,-1.985206366E0
1.039692623E0,-8.645205498E-1,-2.629089355E-1,-1.938297391E0
1.049692623E0,-8.966426849E-1,-2.895832062E-1,-1.876027584E0
1.059692256E0,-8.859772682E-1,-3.051719666E-1,-1.809597969E0
1.069692256E0,-8.280916214E-1,-2.933731079E-1,-1.759706020E0
1.079692256E0,-7.291407585E-1,-2.695627213E-1,-1.727126598E0
1.089692256E0,-6.009140015E-1,-2.331991196E-1,-1.719331503E0
1.099692256E0,-5.092983246E-1,-2.072639465E-1,-1.723148942E0
1.109692256E0,-4.674396515E-1,-1.992893219E-1,-1.713721275E0
1.119692256E0,-4.644560814E-1,-1.944460869E-1,-1.687514067E0
1.129692256E0,-4.433002472E-1,-1.968588829E-1,-1.646319985E0
1.139692256E0,-3.687195778E-1,-1.616263390E-1,-1.614099979E0
1.149692256E0,-2.066650391E-1,-9.107494354E-2,-1.598527193E0
1.159692256E0,-5.078315735E-2,-7.985591888E-3,-1.583424807E0
1.169692256E0,4.318761826E-2,7.387208939E-2,-1.584543586E0
1.179692256E0,1.034188271E-1,1.531348228E-1,-1.585250258E0
1.189691956E0,7.690429688E-2,1.794719696E-1,-1.582521677E0
1.199691956E0,5.976629257E-2,2.045941353E-1,-1.578759193E0
1.209691956E0,3.121328354E-2,2.163033485E-1,-1.573870182E0
1.219691956E0,-3.850460052E-3,2.276010513E-1,-1.570403457E0
1.229691956E0,-7.359933853E-2,2.181563377E-1,-1.562968254E0
1.239691956E0,-1.543655396E-1,2.097511292E-1,-1.560128689E0
1.249691956E0,-2.414383888E-1,1.666917801E-1,-1.539301038E0
1.259691956E0,-3.025131226E-1,1.044530869E-1,-1.504248381E0
1.269691956E0,-3.232846260E-1,3.232860565E-2,-1.448297977E0
1.279691956E0,-3.020491600E-1,-2.678632736E-2,-1.390986681E0
1.289691956E0,-2.510123253E-1,-8.078479767E-2,-1.307929754E0
1.299691956E0,-1.999149323E-1,-1.143207550E-1,-1.226288319E0
1.309691956E0,-1.636290550E-1,-1.351466179E-1,-1.166177273E0
1.319691989E0,-1.173653603E-1,-1.278500557E-1,-1.121294141E0
1.329691989E0,-9.725332260E-2,-8.776903152E-2,-1.106768847E0
1.339691989E0,-1.084394455E-1,-2.735948563E-2,-1.117999196E0
1.349691989E0,-1.135644913E-1,3.749895096E-2,-1.154092908E0
1.359692355E0,-8.596897125E-2,8.927965164E-2,-1.184378743E0
1.369692355E0,-5.014133453E-2,1.195755005E-1,-1.202426434E0
1.379692355E0,-2.227020264E-2,1.402983665E-1,-1.206352115E0
1.389691955E0,-2.573776245E-2,1.389813423E-1,-1.208513618E0
1.399691955E0,4.758167267E-2,2.575716972E-1,-1.200686336E0
1.409691955E0,-7.941246033E-2,1.117601395E-1,-1.196468949E0
1.419691955E0,-1.069393158E-1,8.782100677E-2,-1.184799552E0
1.429691955E0,-1.092786789E-1,6.454324722E-2,-1.176801562E0
1.439691955E0,-8.878517151E-2,5.369091034E-2,-1.181290746E0
1.449691955E0,-5.715656281E-2,2.484607697E-2,-1.195615530E0
1.459691955E0,-5.035305023E-2,-3.094673157E-4,-1.209741712E0
1.469691955E0,-8.041477203E-2,-3.860139847E-2,-1.205819607E0
1.479691955E0,-1.668167114E-2,1.021981239E-1,-1.215874553E0
1.489692255E0,-1.210279465E-1,-1.164405346E-1,-1.198122025E0
1.499692255E0,-1.162195206E-1,-1.625494957E-1,-1.176100135E0
1.513543768E0,-1.341505051E-1,-2.289619446E-1,-1.141103745E0
1.523543768E0,-1.604251862E-1,-2.805809975E-1,-1.096888661E0
1.533543768E0,-1.503639221E-1,-3.302876949E-1,-1.046157479E0
1.543543768E0,-9.360694885E-2,-3.517680168E-1,-1.020117044E0
1.553543768E0,1.300048828E-2,-3.385727406E-1,-1.029451847E0
1.563543768E0,1.200733185E-1,-2.995607853E-1,-1.057487249E0
1.573543768E0,2.073059082E-1,-2.522587776E-1,-1.093600750E0
1.583543768E0,2.537374496E-1,-2.028000355E-1,-1.114748716E0
1.593543768E0,2.736930847E-1,-1.751985550E-1,-1.144151330E0
1.603543768E0,2.924127579E-1,-1.577379704E-1,-1.168870807E0
1.613543768E0,2.920598984E-1,-1.504766941E-1,-1.170767546E0
1.623543734E0,2.721242905E-1,-1.330690384E-1,-1.163208008E0
1.633543734E0,2.255287170E-1,-1.424655914E-1,-1.132836819E0
1.643543734E0,1.910390854E-1,-1.855664253E-1,-1.106470704E0
1.653543734E0,1.858386993E-1,-2.656619549E-1,-1.089723587E0
1.663543734E0,2.008123398E-1,-3.316982985E-1,-1.088063598E0
1.673543734E0,2.077789307E-1,-3.918279409E-1,-1.083710670E0
1.683543734E0,2.095909119E-1,-4.262069464E-1,-1.069805384E0
1.693544134E0,1.796712875E-1,-4.684448838E-1,-1.056681752E0
1.703544134E0,1.366615295E-1,-5.160545707E-1,-1.044362903E0
1.713544134E0,1.541633606E-1,-3.670379519E-1,-1.043946743E0
1.723544134E0,5.216503143E-2,-6.091328859E-1,-1.026885748E0
1.733544134E0,3.638362885E-2,-6.336879730E-1,-1.034451723E0
1.743544134E0,4.699039459E-2,-6.325551271E-1,-1.051293612E0
1.753544134E0,7.220268250E-2,-5.752617121E-1,-1.123084068E0
1.763544134E0,8.593273163E-2,-4.952277541E-1,-1.198443532E0
1.773544134E0,7.116031647E-2,-4.309173524E-1,-1.251802206E0
1.783544134E0,3.236484528E-2,-3.693928719E-1,-1.289980173E0
1.793544134E0,-2.344512939E-2,-3.972330391E-1,-1.281834364E0
1.803544134E0,-5.812549591E-2,-4.478933513E-1,-1.256176114E0
1.813543767E0,-5.222988129E-2,-5.617055893E-1,-1.191995621E0
1.823543767E0,-7.247924805E-4,-6.821500063E-1,-1.090613842E0
1.833543767E0,8.807468414E-2,-8.038601875E-1,-1.002962947E0
1.843543767E0,2.043905258E-1,-9.254775643E-1,-9.251421094E-1
1.853543767E0,3.174819946E-1,-1.025697112E0,-8.555734754E-1
1.863543800E0,3.743391037E-1,-1.081797481E0,-8.220288754E-1
1.873543800E0,3.551597595E-1,-1.047244787E0,-8.432289958E-1
1.883543800E0,3.301496506E-1,-9.724413157E-1,-9.069477320E-1
1.893543800E0,3.595037460E-1,-9.039070606E-1,-9.918565154E-1
1.903543800E0,4.075622559E-1,-8.333528042E-1,-1.085491657E0
1.913543800E0,4.719581604E-1,-7.784916162E-1,-1.143876672E0
1.923543800E0,5.383882523E-1,-7.356884480E-1,-1.170915961E0
1.933543800E0,6.069374084E-1,-7.211235762E-1,-1.161082625E0
1.943543800E0,6.393671036E-1,-7.314667702E-1,-1.132044792E0
1.953543800E0,6.283531189E-1,-7.651849985E-1,-1.099789143E0
1.963543800E0,6.169939041E-1,-8.102242947E-1,-1.059910655E0
