"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.103083386E-3,9.929229990E-1,1.091175225E-1,5.382905799E-1
1.505708334E-2,6.766029578E-1,6.632479173E-1,-1.719958484E-2
2.501208335E-2,5.768012193E-1,1.327399229E0,-5.872341138E-1
3.496608336E-2,6.727090046E-1,1.717619013E0,-1.202450663E0
4.492008337E-2,9.337538543E-1,1.789476177E0,-1.642339035E0
5.487408338E-2,8.710600081E-1,1.868857685E0,-2.198675292E0
6.482908333E-2,8.827903998E-1,2.009759502E0,-2.424347996E0
7.478308334E-2,1.396972617E0,2.141591849E0,-1.942292427E0
8.473708335E-2,2.313933268E0,2.406859997E0,-8.573246062E-1
9.469108336E-2,2.708811529E0,2.676197806E0,-3.857174277E-2
1.046460834E-1,2.227374888E0,2.407751551E0,2.318134493E-1
1.146000834E-1,1.506260294E0,2.121978242E0,1.865717876E-1
1.245540833E-1,8.445080942E-1,1.889080865E0,2.463964051E-1
1.345080833E-1,3.583007106E-1,1.596767737E0,3.043557608E-1
1.444630834E-1,1.510245171E-1,1.243629094E0,8.348309523E-1
1.544170834E-1,-9.424644515E-2,1.449364254E0,1.446478361E0
1.643710834E-1,-2.719465448E-1,1.811457615E0,2.032433689E0
1.743250834E-1,4.467068106E-2,2.237620964E0,3.016984937E0
1.842800833E-1,9.717288888E-1,2.786566048E0,3.995415319E0
1.942340833E-1,1.149850280E0,2.843349529E0,4.083180272E0
2.041880834E-1,5.323369449E-1,2.712815117E0,3.667599944E0
2.141420834E-1,-4.456643982E-1,2.510711371E0,2.536466601E0
2.240965834E-1,-1.199500743E0,2.217317970E0,1.381128709E0
2.340505834E-1,-1.602553995E0,1.883981800E0,2.648823774E-1
2.440045833E-1,-1.444553457E0,1.543901744E0,-7.563361752E-1
2.539585833E-1,-7.353665981E-1,1.786154813E0,-1.401892172E0
2.639135834E-1,-6.716848648E-1,2.959810277E0,-5.992612517E-1
2.738675834E-1,9.839694500E-3,2.817085590E0,2.778674061E0
2.838215834E-1,2.345556180E0,2.058809601E0,9.848617351E-1
2.937755834E-1,4.365521266E0,2.952905885E0,1.855194642E0
3.037305833E-1,8.202608603E-1,2.454483376E0,5.781829748E0
3.136845834E-1,-1.657182777E0,9.636304220E-1,6.067870860E0
3.236385834E-1,-2.868046998E0,-2.655672508E-1,4.277926467E0
3.335925834E-1,-2.869441267E0,-1.135689274E0,2.647219883E0
3.435475834E-1,-2.328401619E0,-8.890579572E-1,7.371918064E-1
3.535015833E-1,-2.223133610E0,4.565535218E-1,-1.059051207E0
3.634555833E-1,-3.390829593E0,1.326605762E0,-3.438707179E0
3.734095833E-1,-2.711063291E0,5.830105238E-1,-2.637726928E0
3.833645834E-1,-1.628748644E0,-5.652199316E-1,-7.078639269E-1
3.933185834E-1,-1.744662970E0,-4.599112853E-2,-1.494102763E0
4.032725834E-1,-3.548277861E0,8.653806075E-2,6.930926907E-1
4.132265833E-1,-5.332692835E0,-7.682013452E-1,5.446564436E-2
4.231815833E-1,-4.531583945E0,-6.972497687E-1,-2.143298652E0
4.331355834E-1,-1.633385340E0,-4.672745378E-1,-2.972622111E0
4.430895834E-1,4.371232241E-3,-1.033103895E0,-3.149611482E0
4.530435834E-1,2.242363641E0,-2.089394632E0,-2.236156529E0
4.629985833E-1,4.264034360E0,-3.240939728E0,-3.699711683E0
4.729525833E-1,2.917806511E0,-4.596302389E0,-5.511109511E0
4.829065833E-1,-4.047916299E-1,-2.952106278E0,-8.312067311E0
4.928605834E-1,-8.244670549E-1,-2.261640157E0,-9.498107763E0
5.028155834E-1,9.863393265E-1,-1.973574446E0,-7.292121112E0
5.127695834E-1,2.780735205E0,-1.840729800E0,-5.774291518E0
5.227235833E-1,3.431139128E0,-1.748820925E0,-4.517499171E0
5.326775833E-1,3.797511628E0,-2.542025549E0,-3.045762008E0
5.426325834E-1,4.002782811E0,-3.741338889E0,-1.929729100E0
5.525865834E-1,3.880616350E0,-4.705676897E0,-1.254246469E0
5.625405834E-1,3.291972472E0,-5.507972479E0,-6.884570181E-1
5.724945834E-1,3.077096068E0,-6.115519820E0,-8.421978593E-2
5.824495833E-1,3.000960057E0,-6.640225564E0,1.231715977E-1
5.924035833E-1,3.125287650E0,-6.927088795E0,-6.037922591E-1
6.023575834E-1,4.339808135E0,-6.795966153E0,-1.325757624E0
6.123115834E-1,5.308252643E0,-6.475315956E0,-1.672268886E0
6.222665834E-1,5.743568493E0,-5.999589415E0,-2.793543238E0
6.322205834E-1,5.412322556E0,-5.933400688E0,-3.735194634E0
6.421745833E-1,5.105328532E0,-6.329063644E0,-2.959162406E0
6.521285833E-1,5.211199973E0,-6.527230461E0,-1.514370967E0
6.620835834E-1,4.543004726E0,-7.102966610E0,1.558132406E0
6.720375834E-1,4.684812570E0,-7.646087574E0,1.950689029E0
6.819915834E-1,5.013043681E0,-7.375203615E0,-9.049696197E-1
6.919455834E-1,4.568192777E0,-7.235488490E0,-1.114485881E0
7.019005833E-1,3.996449692E0,-7.687941944E0,-3.150278065E-1
7.118545834E-1,3.239679068E0,-8.413881369E0,-1.075320500E-1
7.218085834E-1,2.491339545E0,-8.799964247E0,1.776533219E-1
7.317625834E-1,1.883186433E0,-8.920042668E0,6.224704586E-1
7.417175834E-1,1.390419935E0,-8.902819694E0,1.436211820E0
7.516715833E-1,6.952228314E-1,-8.821275594E0,2.214528702E0
7.616255833E-1,-5.261523449E-1,-8.878385350E0,2.515373356E0
7.715795834E-1,-2.228772665E0,-9.362598540E0,2.690057169E0
7.815345834E-1,-4.027586115E0,-1.017500191E1,2.985709934E0
7.914885834E-1,-5.859821665E0,-1.106138484E1,3.380160179E0
8.014425834E-1,-7.706202798E0,-1.174091667E1,3.682061863E0
8.113965833E-1,-9.378046884E0,-1.219288539E1,3.768907049E0
8.213515833E-1,-1.093588488E1,-1.245202229E1,3.623350555E0
8.313055834E-1,-1.238139494E1,-1.252923594E1,3.553718403E0
8.412595834E-1,-1.368048956E1,-1.234668236E1,3.604813128E0
8.512135834E-1,-1.503670679E1,-1.175549495E1,3.510525606E0
8.611685833E-1,-1.614389929E1,-1.086619894E1,3.215408446E0
8.711225833E-1,-1.668601337E1,-9.285091943E0,2.877521242E0
8.810765833E-1,-1.701474617E1,-7.170628250E0,3.164131873E0
8.910305834E-1,-1.748859985E1,-4.964684869E0,3.682698040E0
9.009855834E-1,-1.760371866E1,-3.007727625E0,4.168119850E0
9.109395834E-1,-1.762795888E1,-1.161001505E0,4.438207419E0
9.208935833E-1,-1.750747934E1,6.305450249E-1,4.552798812E0
9.308475833E-1,-1.689456951E1,2.345331062E0,4.969677222E0
9.408025834E-1,-1.612013972E1,3.893479055E0,4.964569094E0
9.507565834E-1,-1.511167745E1,5.444744782E0,4.635983641E0
9.607105834E-1,-1.337949127E1,7.133929955E0,4.266107490E0
9.706645834E-1,-1.150514524E1,8.400792376E0,4.411656382E0
9.806195833E-1,-1.069342775E1,8.668226479E0,3.868019693E0
9.905735833E-1,-1.035222400E1,7.491086074E0,4.128313175E0
1.000527583E0,-1.041883431E1,6.000334935E0,3.148615701E0
1.010481583E0,-1.072281351E1,4.674546613E0,2.080383196E0
1.020436583E0,-1.001197569E1,3.826208008E0,1.507302268E0
1.030390583E0,-9.274794996E0,3.289807833E0,1.248976958E0
1.040344583E0,-8.897188826E0,3.399992765E0,8.919120562E-1
1.050298583E0,-8.368066095E0,3.995629327E0,5.855437203E-1
1.060253583E0,-7.774179604E0,4.733618694E0,3.298109929E-1
1.070207583E0,-7.338646823E0,5.404974360E0,1.432954117E-1
1.080161583E0,-7.004083761E0,5.951781995E0,3.808410326E-2
1.090115583E0,-6.774771751E0,6.337111167E0,1.050978176E-1
1.100070583E0,-6.790439365E0,6.533436111E0,7.646520853E-2
1.110024583E0,-6.741456070E0,6.606809896E0,3.560977721E-1
1.119978583E0,-6.642890725E0,6.401271495E0,8.152737701E-1
1.129932583E0,-6.504612846E0,6.000364755E0,1.103440930E0
1.139887583E0,-6.232617915E0,5.709388009E0,1.404963130E0
1.149841583E0,-5.884900957E0,5.514951716E0,1.694746460E0
1.159795583E0,-5.693454346E0,5.383009880E0,1.744555382E0
1.169749583E0,-5.648561178E0,5.358048701E0,1.579655714E0
1.179703583E0,-5.534197242E0,5.522979943E0,1.267221440E0
1.189658583E0,-5.404756844E0,5.742451674E0,8.613135767E-1
1.199612583E0,-5.279168007E0,5.849202536E0,5.936660510E-1
1.209566583E0,-5.352202070E0,5.667485692E0,3.693253434E-1
1.219520958E0,-5.509668757E0,5.042376239E0,5.996922280E-1
1.229475958E0,-5.762527505E0,3.964443203E0,1.029021077E0
1.239429958E0,-5.778373459E0,3.177872829E0,1.507378866E0
1.249383958E0,-5.731728466E0,2.510516074E0,1.660184153E0
1.259337958E0,-5.751300266E0,1.112207075E0,1.888179370E0
1.269292958E0,-5.971599378E0,3.014672363E-1,1.980555437E0
1.279246958E0,-6.561636062E0,-8.280709863E-2,1.404646211E0
1.289200958E0,-6.412772384E0,-3.390122080E-1,1.438815000E0
1.299154958E0,-6.793685739E0,-8.186324108E-1,1.646938455E0
1.309109958E0,-7.500343970E0,-1.594063838E0,1.699151752E0
1.319063958E0,-8.019845107E0,-2.714518411E0,1.686559188E0
1.329017958E0,-9.358071626E0,-4.590102879E0,1.072358301E0
1.338971958E0,-9.271684277E0,-6.786255097E0,1.869878755E0
1.348926958E0,-8.613038118E0,-8.580235823E0,2.188575250E0
1.358880958E0,-8.732336521E0,-9.866404581E0,2.254893347E0
1.368834958E0,-8.508453065E0,-1.061602114E1,2.100478907E0
1.378788958E0,-7.334595287E0,-1.139527255E1,1.598068596E0
1.388743958E0,-6.977549096E0,-1.111402615E1,8.113421023E-1
1.398697958E0,-6.338158404E0,-1.009529735E1,-4.608073711E-2
