"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.117916661E-3,4.570894775E0,2.984793091E0,9.420659637E0
8.836083347E-3,4.301455078E0,3.304977264E0,8.950187988E0
1.879008336E-2,4.090094604E0,3.854035492E0,8.412356415E0
2.874508337E-2,4.080364838E0,4.257296906E0,7.871381378E0
3.869908338E-2,4.323758698E0,4.288731537E0,7.394323425E0
4.865308333E-2,4.368066559E0,4.191882935E0,6.949298859E0
5.860708334E-2,4.227508850E0,4.132306824E0,6.551875305E0
6.856208335E-2,4.355193329E0,4.107308807E0,6.732399902E0
7.851608336E-2,5.045258331E0,4.155209198E0,7.650291138E0
8.847008337E-2,5.713468781E0,4.329746246E0,8.770860901E0
9.842408338E-2,5.542973328E0,4.201463013E0,9.369166718E0
1.083790833E-1,4.752616882E0,3.710034943E0,9.462422791E0
1.183330833E-1,3.956572266E0,3.294648743E0,9.535021820E0
1.282870834E-1,3.213517456E0,2.854264526E0,9.627080383E0
1.382410834E-1,2.773582306E0,2.239343262E0,9.954898682E0
1.481960834E-1,2.373614044E0,1.881587219E0,1.065753754E1
1.581500834E-1,2.048490143E0,1.995350647E0,1.130583939E1
1.681040833E-1,1.797611847E0,2.045496368E0,1.201192108E1
1.780590834E-1,2.544558563E0,2.352657623E0,1.322829163E1
1.880130834E-1,3.145409088E0,2.448608093E0,1.370340363E1
1.979670834E-1,2.970572662E0,2.144141235E0,1.354039261E1
2.079210834E-1,2.220931549E0,1.820963287E0,1.268941223E1
2.178755833E-1,1.481918335E0,1.417851562E0,1.140762772E1
2.278295833E-1,1.102756805E0,9.888436890E-1,1.024364822E1
2.377835833E-1,1.071771240E0,5.158273315E-1,9.080866241E0
2.477375834E-1,1.657503204E0,2.808160400E-1,8.189469910E0
2.576925834E-1,2.116598511E0,1.041983185E0,7.946375427E0
2.676465834E-1,2.126477966E0,1.904040527E0,1.071831116E1
2.776005833E-1,3.441044312E0,1.105451202E0,1.147992737E1
2.875545833E-1,6.571185150E0,1.416504364E0,1.057880127E1
2.975095834E-1,5.416037292E0,2.300416260E0,1.284793259E1
3.074635834E-1,2.064057770E0,1.150208130E0,1.614407822E1
3.174175834E-1,5.095404053E-1,-6.586303711E-3,1.442669952E1
3.273715834E-1,3.757186890E-2,-1.008153534E0,1.286484741E1
3.373265833E-1,3.870950317E-1,-1.340911560E0,1.098610428E1
3.472805833E-1,7.957452393E-1,-3.665876770E-1,9.294022980E0
3.572345834E-1,-2.538720703E-1,1.100062408E0,7.107070770E0
3.671885834E-1,-1.185834045E0,1.325792999E0,5.880371704E0
3.771435834E-1,-3.764671326E-1,2.787203979E-1,8.715326385E0
3.870975834E-1,-5.417234802E-1,2.290237427E-1,8.239316254E0
3.970515833E-1,-2.202819214E0,1.216520233E0,9.257049866E0
4.070055833E-1,-4.929548950E0,1.045426025E0,1.066382446E1
4.169605834E-1,-6.230194244E0,8.961863708E-1,8.440198517E0
4.269145834E-1,-4.496798859E0,1.676214294E0,6.739285583E0
4.368685834E-1,-2.331252136E0,1.835932159E0,6.257736969E0
4.468225834E-1,-1.706451416E0,1.022673340E0,6.316564636E0
4.567775833E-1,1.014440460E0,2.951861572E-1,6.402186584E0
4.667315834E-1,9.367520142E-1,-1.455273743E0,4.255350952E0
4.766855834E-1,-2.432591400E0,-1.106798401E0,1.871408386E0
4.866395834E-1,-5.180277557E0,3.847000122E-1,-9.386979675E-1
4.965945834E-1,-4.816983032E0,8.717871094E-1,-5.219645691E-1
5.065485833E-1,-3.317850494E0,1.177301788E0,1.255289612E0
5.165025833E-1,-2.723436584E0,1.574575653E0,1.887425079E0
5.264565833E-1,-2.784509583E0,1.474134521E0,2.778671722E0
5.364115834E-1,-2.884801025E0,5.625302124E-1,3.585643616E0
5.463655834E-1,-3.108735352E0,-3.662882996E-1,3.961212616E0
5.563195834E-1,-3.756288757E0,-1.103056183E0,4.104913788E0
5.662735833E-1,-4.453389130E0,-1.731150055E0,4.350852356E0
5.762285833E-1,-4.657115479E0,-2.279160461E0,4.517904968E0
5.861825834E-1,-4.995861053E0,-2.788551178E0,3.989653473E0
5.961365834E-1,-4.425696716E0,-2.973716125E0,2.882855072E0
6.060905834E-1,-3.340004425E0,-2.866389313E0,2.195484467E0
6.160455833E-1,-2.852019196E0,-2.645448761E0,1.447040863E0
6.259995833E-1,-2.868484955E0,-2.437531128E0,-9.789642334E-2
6.359535833E-1,-3.578159180E0,-2.867736511E0,-4.810995483E-1
6.459075834E-1,-3.657943268E0,-3.415148163E0,5.848338318E-1
6.558625834E-1,-4.041595459E0,-3.897445221E0,2.622995453E0
6.658165834E-1,-4.709805908E0,-4.910388794E0,5.012476501E0
6.757705833E-1,-4.218377838E0,-5.289849701E0,2.952759705E0
6.857245833E-1,-4.512665863E0,-5.253625031E0,9.315129089E-1
6.956795834E-1,-5.095703430E0,-5.730383606E0,1.591191101E0
7.056335834E-1,-5.865851898E0,-6.749464417E0,1.913171539E0
7.155875834E-1,-6.708150330E0,-7.729326782E0,1.983824615E0
7.255415834E-1,-7.460186462E0,-8.354127502E0,2.178419952E0
7.354965833E-1,-8.034242706E0,-8.865164795E0,2.647993469E0
7.454505833E-1,-8.578660583E0,-9.264234924E0,3.407064972E0
7.554045834E-1,-9.521400146E0,-9.736203461E0,3.782035217E0
7.653585834E-1,-1.095676529E1,-1.050066376E1,3.837270355E0
7.753125834E-1,-1.268462219E1,-1.172676407E1,3.921395416E0
7.852675834E-1,-1.433299438E1,-1.315644104E1,4.149521027E0
7.952215833E-1,-1.611518829E1,-1.450962708E1,4.376299438E0
8.051755833E-1,-1.762569717E1,-1.562810120E1,4.455634460E0
8.151305834E-1,-1.901450912E1,-1.652847885E1,4.267475739E0
8.250845834E-1,-2.026815216E1,-1.725611572E1,3.968996429E0
8.350385834E-1,-2.128034729E1,-1.778496597E1,3.827690277E0
8.449925834E-1,-2.224119919E1,-1.793749878E1,3.651656342E0
8.549465833E-1,-2.309532303E1,-1.773137741E1,3.280428314E0
8.649015834E-1,-2.350876328E1,-1.703577393E1,2.712658997E0
8.748555834E-1,-2.337015152E1,-1.554487427E1,2.483335876E0
8.848095834E-1,-2.336266708E1,-1.372495880E1,2.820883942E0
8.947635834E-1,-2.320459579E1,-1.196521820E1,3.226690063E0
9.047185833E-1,-2.276510971E1,-1.038944504E1,3.616030426E0
9.146725833E-1,-2.232218079E1,-8.824299774E0,3.636986847E0
9.246265833E-1,-2.152883057E1,-7.292385406E0,3.932322693E0
9.345805834E-1,-2.033596115E1,-5.841302948E0,4.171824646E0
9.445355834E-1,-1.914922897E1,-4.497098236E0,3.950584717E0
9.544895834E-1,-1.745535141E1,-2.957849121E0,3.512745209E0
9.644435833E-1,-1.524908936E1,-1.471290436E0,3.521427155E0
9.743975833E-1,-1.373064697E1,-6.876699829E-1,3.315455475E0
9.843525834E-1,-1.324146423E1,-1.162632294E0,3.155737610E0
9.943065834E-1,-1.304177948E1,-2.648442535E0,2.973267059E0
1.004260583E0,-1.338935669E1,-4.111350403E0,1.911375275E0
1.014214583E0,-1.329385529E1,-5.168901215E0,1.084494781E0
1.024169583E0,-1.239587265E1,-5.874833221E0,8.481362915E-1
1.034123583E0,-1.192779602E1,-6.122867432E0,6.107299805E-1
1.044077583E0,-1.149384842E1,-5.714815979E0,3.174897766E-1
1.054031583E0,-1.089569229E1,-5.027445374E0,7.619155884E-2
1.063986583E0,-1.036414764E1,-4.298461304E0,-8.322692871E-2
1.073940583E0,-1.001477417E1,-3.687881012E0,-2.275268555E-1
1.083894583E0,-9.762848053E0,-3.202290802E0,-2.103126526E-1
1.093848583E0,-9.706714783E0,-2.897524567E0,-1.092727661E-1
1.103803583E0,-9.842332764E0,-2.734064484E0,-6.047424316E-2
1.113757583E0,-9.830956421E0,-2.742447052E0,4.549040222E-1
1.123711583E0,-9.873917084E0,-3.046764221E0,8.412506104E-1
1.133665583E0,-9.793085175E0,-3.359463959E0,1.166374512E0
