"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.708079958E0,9.034818411E-2,-1.847449392E-1,-9.409487247E-1
3.718033958E0,-1.166536659E-1,-2.269109488E-1,-1.247075915E0
3.727987958E0,-2.876363397E-1,-2.738819122E-1,-1.602974892E0
3.737941958E0,-4.436298907E-1,-3.028818369E-1,-1.996998072E0
3.747895958E0,-6.024541259E-1,-3.186157942E-1,-2.351291180E0
3.757850958E0,-7.459586859E-1,-3.202193677E-1,-2.602110147E0
3.767804958E0,-8.612019420E-1,-3.103030622E-1,-2.757883310E0
3.777758958E0,-9.460677505E-1,-2.601888478E-1,-2.842792988E0
3.787712958E0,-9.853901267E-1,-1.926041842E-1,-2.880867720E0
3.797667958E0,-9.821458459E-1,-1.154332981E-1,-2.900354862E0
3.807621958E0,-9.248921871E-1,-4.390452057E-2,-2.924724817E0
3.817575958E0,-8.486576080E-1,7.365986239E-3,-2.986181974E0
3.827529958E0,-7.832785845E-1,-8.851066232E-3,-3.083108664E0
3.837483958E0,-7.514801621E-1,-7.549005747E-2,-3.201583862E0
3.847438958E0,-7.640390992E-1,-1.908443421E-1,-3.346160173E0
3.857392958E0,-8.441898823E-1,-3.312855065E-1,-3.511750460E0
3.867346958E0,-9.817242622E-1,-4.704814553E-1,-3.697093248E0
3.877300958E0,-1.162125468E0,-5.935655832E-1,-3.868350506E0
3.887255958E0,-1.371632695E0,-7.055650949E-1,-4.011934757E0
3.897209958E0,-1.577710509E0,-7.989810705E-1,-4.129903793E0
