"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.159915900E-2,-1.608041763E0,3.996347904E0,-2.254401684E0
4.159915900E-2,-1.591017485E0,3.987119198E0,-2.250972271E0
5.159915900E-2,-1.573981166E0,3.977941036E0,-2.247519016E0
6.159915900E-2,-1.529240489E0,4.021679878E0,-2.265145779E0
7.159915900E-2,-1.480612755E0,4.051383018E0,-2.276874065E0
8.159915900E-2,-1.432931781E0,4.070734978E0,-2.284246922E0
9.159915900E-2,-1.391767263E0,4.081651688E0,-2.288151264E0
1.015991590E-1,-1.359123468E0,4.087081909E0,-2.289865971E0
1.115991590E-1,-1.336903811E0,4.088886738E0,-2.290239811E0
1.215991590E-1,-1.322769642E0,4.088102341E0,-2.289707661E0
1.315991590E-1,-1.311575413E0,4.085541725E0,-2.288525105E0
1.415991590E-1,-1.300506592E0,4.081326485E0,-2.286695004E0
1.515991590E-1,-1.288775325E0,4.074966908E0,-2.284009457E0
1.615991590E-1,-1.277100682E0,4.065856457E0,-2.280240536E0
1.715991590E-1,-1.266866565E0,4.054179192E0,-2.275483608E0
1.815991590E-1,-1.262024999E0,4.038321495E0,-2.269198895E0
1.915991590E-1,-1.257339716E0,4.018779755E0,-2.261436939E0
2.015991590E-1,-1.249423265E0,3.994969845E0,-2.251856327E0
2.115991590E-1,-1.241100907E0,3.967348337E0,-2.240665913E0
2.215991590E-1,-1.234118938E0,3.938273430E0,-2.228819370E0
2.315991590E-1,-1.229231834E0,3.910218716E0,-2.217331409E0
2.415991590E-1,-1.227076292E0,3.883825541E0,-2.206498623E0
2.515991590E-1,-1.225205660E0,3.859120846E0,-2.196281910E0
2.615991590E-1,-1.225854516E0,3.835719109E0,-2.186597347E0
2.715991590E-1,-1.230821013E0,3.812747478E0,-2.177143574E0
2.815991590E-1,-1.238693714E0,3.789605141E0,-2.167623043E0
2.915991590E-1,-1.249252558E0,3.766572475E0,-2.158142567E0
3.015991590E-1,-1.261657476E0,3.743663788E0,-2.148679256E0
3.115991590E-1,-1.271397710E0,3.721038103E0,-2.139191151E0
3.215991590E-1,-1.273421407E0,3.696781874E0,-2.128743649E0
3.315991590E-1,-1.263202071E0,3.667617083E0,-2.115781307E0
3.415991590E-1,-1.246978760E0,3.637188911E0,-2.101983547E0
3.515991590E-1,-1.227146387E0,3.608672380E0,-2.088782787E0
3.615991590E-1,-1.206100106E0,3.584515095E0,-2.077350140E0
3.715991590E-1,-1.189264536E0,3.565460682E0,-2.068233967E0
3.815991590E-1,-1.178761363E0,3.551406384E0,-2.061522007E0
3.915991590E-1,5.138303041E-1,1.736278534E0,-9.987092018E-1
4.015991590E-1,7.986401320E-1,1.742650032E0,-4.950017929E-1
4.115991590E-1,1.151131392E0,1.719326019E0,3.238258362E-1
4.215991590E-1,1.275087357E0,1.708113194E0,6.757326126E-1
4.315991590E-1,1.047043562E0,1.626535892E0,1.000609398E0
4.415991590E-1,7.524294257E-1,1.536235332E0,1.042689323E0
4.515991590E-1,3.592335582E-1,1.554482937E0,9.695672989E-1
4.615991590E-1,1.137077659E-1,1.540894985E0,9.639663696E-1
4.715991590E-1,-1.102456450E-1,1.565753937E0,1.060188293E0
4.815991590E-1,-2.261957228E-1,1.588162422E0,1.227190018E0
4.915991590E-1,-2.790203094E-1,1.539014816E0,1.439523697E0
5.015991590E-1,-2.693633735E-1,1.439929962E0,1.588125229E0
5.115991590E-1,-3.774632215E-1,1.436938763E0,1.640680313E0
5.215991590E-1,-4.966843724E-1,1.399063110E0,1.466413498E0
5.315991590E-1,-7.478018403E-1,1.218326092E0,1.063192368E0
5.415991590E-1,-9.586742520E-1,1.118165493E0,8.198671341E-1
5.515991590E-1,-1.216692448E0,8.366103172E-1,6.282005310E-1
5.615991590E-1,-1.240494967E0,6.595168114E-1,6.481275558E-1
5.715991590E-1,-1.223965526E0,3.575377464E-1,1.073752403E0
5.815991590E-1,-1.025087237E0,2.136912346E-1,1.770743370E0
5.915991590E-1,-6.048412323E-1,8.088183403E-2,2.479977608E0
6.015991590E-1,-2.556708455E-1,6.079816818E-2,2.725387573E0
6.115991590E-1,9.604351968E-2,2.190208435E-2,2.580402374E0
6.215991590E-1,1.960110068E-1,9.027791023E-2,1.992869377E0
6.315991590E-1,-2.469459176E-2,2.238063812E-1,8.620204926E-1
6.415991590E-1,-2.650735974E-1,2.932684422E-1,1.094741821E-1
6.515991590E-1,-5.134291649E-1,3.171842098E-1,-7.688684464E-1
6.615991590E-1,-5.775740743E-1,2.648055553E-1,-1.148572445E0
6.715991590E-1,-6.000801921E-1,1.103360653E-1,-1.493672848E0
6.815991590E-1,-5.063140392E-1,-1.579523087E-2,-1.476377010E0
6.915991590E-1,-2.415817976E-1,-1.329736710E-1,-1.241293907E0
7.015991590E-1,3.943973780E-2,-2.208409309E-1,-9.543037415E-1
7.115991590E-1,2.444447279E-1,-2.748749256E-1,-7.099914551E-1
7.215991590E-1,2.537959814E-1,-3.401916027E-1,-6.380329132E-1
7.315991590E-1,1.149860546E-1,-3.299653530E-1,-7.940225601E-1
7.415991590E-1,-1.440948993E-2,-3.498251438E-1,-9.948282242E-1
7.515991590E-1,-1.694838107E-1,-3.410251141E-1,-1.273494720E0
7.615991590E-1,-2.063188553E-1,-2.882111073E-1,-1.436560154E0
7.715991590E-1,-2.310456336E-1,-2.191247940E-1,-1.601805210E0
7.815991590E-1,-2.338430882E-1,-1.948609352E-1,-1.621358871E0
7.915991590E-1,-8.679448813E-2,-1.443700790E-1,-1.598883152E0
8.015991590E-1,3.138630465E-2,-1.360077858E-1,-1.530038834E0
8.115991590E-1,6.964220852E-2,-1.738901138E-1,-1.484517097E0
8.215991590E-1,6.238602102E-3,-1.571631432E-1,-1.519896984E0
8.315991590E-1,-8.731434494E-2,-2.490789890E-1,-1.542629242E0
8.415991590E-1,-2.205010653E-1,-2.606198788E-1,-1.531152725E0
8.515991590E-1,-4.163555503E-1,-2.368705273E-1,-1.619729519E0
8.615991590E-1,-5.310614109E-1,-1.927719116E-1,-1.671612263E0
8.715991590E-1,-5.060009956E-1,-1.042561531E-1,-1.798244953E0
8.815991590E-1,-4.961819351E-1,5.045294762E-2,-1.876519680E0
8.915991590E-1,-5.199338794E-1,3.055186272E-1,-2.042138100E0
9.015991590E-1,-5.065525174E-1,3.715593815E-1,-2.131426811E0
9.115991590E-1,-6.333479881E-1,4.722723961E-1,-2.301864624E0
9.215991590E-1,-6.515287161E-1,5.795569420E-1,-2.321512699E0
9.315991590E-1,-6.438660622E-1,7.434699535E-1,-2.204642773E0
9.415991590E-1,-5.132070780E-1,8.560016155E-1,-2.029792786E0
9.515991590E-1,-2.972061634E-1,8.993992805E-1,-1.749668598E0
9.615991590E-1,-2.054393291E-1,1.000263929E0,-1.512572765E0
9.715991590E-1,-2.673275769E-2,1.095670462E0,-1.217487812E0
9.815991590E-1,1.040244699E-1,1.115199566E0,-1.036620140E0
9.915991590E-1,2.905535102E-1,1.192801952E0,-8.596420288E-1
1.001599159E0,4.410483837E-1,1.261443615E0,-7.607927322E-1
1.011599159E0,5.568073392E-1,1.364121437E0,-7.137250900E-1
1.021599159E0,5.911077261E-1,1.430497885E0,-7.324476242E-1
1.031599159E0,7.477534413E-1,1.451434612E0,-5.514183044E-1
1.041599159E0,8.062293530E-1,1.489749193E0,-3.790969849E-1
1.051599159E0,9.429155588E-1,1.585043430E0,3.556728363E-2
1.061599159E0,1.015000224E0,1.606301069E0,4.601707458E-1
1.071599159E0,1.063545704E0,1.619706869E0,1.012364388E0
1.081599159E0,1.019830346E0,1.636243343E0,1.371806145E0
1.091599159E0,9.334157109E-1,1.641102076E0,1.618374825E0
1.101599159E0,8.668612242E-1,1.780961514E0,1.554961205E0
1.111599159E0,9.626107812E-1,1.891774178E0,1.137736320E0
1.121599159E0,1.085119247E0,1.891169548E0,8.473415375E-1
1.131599159E0,1.424451947E0,1.881647110E0,3.241195679E-1
1.141599159E0,1.424544811E0,1.860820770E0,2.009468079E-1
1.151599159E0,1.308189988E0,1.775465965E0,2.118997574E-1
1.161599159E0,1.319914579E0,1.617768764E0,3.227701187E-1
1.171599159E0,1.471640944E0,1.247860432E0,7.169981003E-1
1.181599159E0,1.581612945E0,8.844575882E-1,1.228633881E0
1.191599159E0,1.705722570E0,4.631485939E-1,1.841235161E0
1.201599159E0,1.726239681E0,1.687068939E-1,2.200967789E0
1.211599159E0,1.631773949E0,-2.450761795E-1,2.443530083E0
1.221599159E0,1.526158094E0,-4.483835697E-1,2.427762032E0
1.231599159E0,1.381763339E0,-6.117520332E-1,2.128477097E0
1.241599159E0,1.354858160E0,-6.406447887E-1,1.739103317E0
1.251599159E0,1.105881929E0,-6.505947113E-1,1.037331581E0
1.261599159E0,9.221023321E-1,-6.103644371E-1,5.772542953E-1
1.271599159E0,5.706433058E-1,-5.304689407E-1,-1.230678558E-1
1.281599159E0,5.122514963E-1,-4.612488747E-1,-3.449125290E-1
1.291599159E0,5.239257812E-1,-3.085279465E-1,-5.262832642E-1
1.301599159E0,6.549885273E-1,-1.346938610E-1,-4.964962006E-1
1.311599159E0,9.744952917E-1,3.397417068E-2,-3.635606766E-1
1.321599159E0,1.200381041E0,1.850860119E-1,-2.148456573E-1
1.331599159E0,1.485107183E0,3.125350475E-1,-1.302661896E-1
