"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.487157600E-2,2.991028316E-2,9.778269768E0,-6.221338734E-2
1.699629200E-2,5.982056726E-3,9.783055305E0,-8.195417374E-2
1.911555100E-2,3.948157281E-2,9.721440315E0,-5.264209956E-2
2.124026600E-2,1.974078640E-2,9.845867157E0,8.973085135E-2
2.337696700E-2,-1.316052489E-2,9.731011391E0,9.451649338E-2
2.549958600E-2,-1.854437590E-2,9.816555023E0,5.144568533E-2
2.762523800E-2,-3.290131316E-2,9.865009308E0,1.082752272E-1
2.974930200E-2,-1.854437590E-2,9.788438797E0,1.519442350E-1
3.187336500E-2,1.016949583E-2,9.750154495E0,1.471585929E-1
3.400060400E-2,3.888336942E-2,9.778867722E0,8.075776696E-2
3.611716100E-2,6.340979785E-2,9.778867722E0,2.871387079E-2
3.824606800E-2,1.064806059E-1,9.745368004E0,3.409772366E-2
4.038496200E-2,9.152546525E-2,9.774082184E0,6.221338734E-2
4.251280000E-2,6.759724021E-2,9.793823242E0,1.956132501E-1
4.463873600E-2,6.699903309E-2,9.784252167E0,3.248256743E-1
4.676161100E-2,0.000000000E0,9.855438232E0,3.188436031E-1
4.888377300E-2,-5.742774159E-2,9.798010826E0,3.326023519E-1
5.099389000E-2,-4.857429862E-1,1.007497978E1,8.327022791E-1
5.313989600E-2,-3.822534084E-1,9.625128746E0,3.577269912E-1
5.526381800E-2,-2.524427772E-1,9.825528145E0,-2.751746029E-2
5.739464800E-2,-9.930214286E-2,9.887741089E0,-8.793623000E-2
5.951528400E-2,-2.392822644E-3,9.725627899E0,-2.919243574E-1
6.164130000E-2,9.870393574E-2,9.715457916E0,-4.959124923E-1
6.376709400E-2,2.279163599E-1,9.749555588E0,-5.042873621E-1
6.589262300E-2,2.422732860E-1,9.735198975E0,-5.371887088E-1
6.801696200E-2,2.279163599E-1,9.739984512E0,-5.515456200E-1
7.013820800E-2,1.944168359E-1,9.797411919E0,-5.377869010E-1
7.227001300E-2,1.226321608E-1,9.763314247E0,-5.006981492E-1
7.439554300E-2,9.810572863E-2,9.730413437E0,-3.768695593E-1
7.652269900E-2,1.016949639E-1,9.764511108E0,-9.511470050E-2
7.864869700E-2,5.324030295E-2,9.788438797E0,9.511470050E-2
8.077645300E-2,-3.768695518E-2,9.821340561E0,2.751746029E-2
8.288556400E-2,-8.494520187E-2,9.783055305E0,-8.315058798E-2
8.502462200E-2,-9.451649338E-2,9.797411919E0,7.776673418E-3
8.714964200E-2,-6.759724021E-2,9.869794846E0,3.702892959E-1
8.927614800E-2,-1.974078640E-2,9.779465675E0,4.809573591E-1
9.138872700E-2,1.375873014E-2,9.769894600E0,4.145565331E-1
9.352676900E-2,1.495514158E-2,9.735796928E0,1.615155339E-1
9.565265400E-2,1.555334684E-2,9.759127617E0,-5.324030295E-2
9.778177500E-2,8.255238086E-2,9.798010826E0,-1.238285750E-1
9.990419100E-2,1.405783296E-1,9.750154495E0,-2.093719840E-1
1.020302680E-1,1.501496136E-1,9.768698692E0,-2.662015259E-1
1.041567940E-1,1.782652885E-1,9.826724052E0,-1.609173268E-1
1.062814690E-1,2.105683982E-1,9.794421196E0,2.309073806E-1
1.084071310E-1,2.087737769E-1,9.761520386E0,7.178468108E-1
1.105327100E-1,1.980060786E-1,9.777072906E0,1.089930773E0
1.126545160E-1,7.836493850E-2,9.805189133E0,1.179063320E0
1.147716330E-1,-1.034895778E-1,9.790233612E0,1.119840980E0
1.169111890E-1,-2.590230405E-1,9.878767967E0,4.923232496E-1
1.190364030E-1,-3.254238665E-1,9.821340561E0,3.296113312E-1
1.211627560E-1,-3.206382394E-1,9.773484230E0,3.918247223E-1
1.232737790E-1,-2.536391914E-1,9.845269203E0,3.254238665E-1
1.254129290E-1,-2.285145670E-1,9.772886276E0,3.469592705E-2
1.275383260E-1,-1.896311939E-1,9.810572624E0,-2.273181528E-1
1.296643230E-1,-9.332008660E-2,9.901499748E0,-3.792623878E-1
1.317744700E-1,2.153540403E-2,9.739386559E0,-3.822534084E-1
1.339047300E-1,1.034895778E-1,9.682557106E0,-4.576273263E-1
1.360419470E-1,1.447657645E-1,9.984052658E0,-2.763710022E-1
1.381718710E-1,2.027917206E-1,9.664610863E0,-7.956135273E-2
1.402957920E-1,2.015953064E-1,9.655637741E0,1.974078715E-1
1.424153200E-1,1.423729509E-1,9.890133858E0,5.114658475E-1
1.445307880E-1,8.015955985E-2,9.637093544E0,7.022934556E-1
1.466700610E-1,-5.563312769E-2,9.923633575E0,1.010369420E0
1.487958750E-1,-1.130608693E-1,9.866206169E0,1.048056364E0
1.509249220E-1,-2.027917206E-1,9.650852203E0,9.565308690E-1
1.530459350E-1,-3.230310678E-1,9.965508461E0,8.350951076E-1
1.551656860E-1,-3.260220885E-1,9.835697174E0,5.395814776E-1
1.572988040E-1,-2.811566591E-1,9.701101303E0,1.250249892E-1
1.594243140E-1,-2.327020019E-1,9.815358162E0,-1.848455518E-1
1.615523340E-1,4.546362907E-2,9.787242889E0,-4.109672904E-1
1.636757680E-1,2.745763958E-1,9.912865639E0,-3.798605800E-1
1.658015410E-1,4.378865361E-1,9.722038269E0,-4.253242314E-1
1.679271620E-1,4.953143001E-1,9.702896118E0,-4.103690982E-1
1.700534930E-1,4.325026870E-1,9.755537987E0,-3.391826153E-1
1.721767440E-1,2.470589429E-1,9.792626381E0,-5.850451589E-1
1.742901170E-1,9.571290575E-3,9.771689415E0,-1.012762189E0
1.764275480E-1,-1.567298770E-1,9.808179855E0,-1.434497118E0
1.785556110E-1,-1.417747438E-1,9.803394318E0,-1.448854089E0
1.806851060E-1,3.409772366E-2,9.871589661E0,-1.322632670E0
1.828113070E-1,1.776670814E-1,9.795618057E0,-1.220339537E0
1.849447600E-1,2.871387303E-1,9.710074425E0,-1.085743308E0
1.870591510E-1,2.871387303E-1,9.744172096E0,-1.013958573E0
1.891857070E-1,2.392822653E-1,9.781859398E0,-1.024128079E0
1.913073800E-1,2.524427772E-1,9.772886276E0,-8.093722463E-1
1.934365200E-1,1.806581169E-1,9.658628464E0,-5.425725579E-1
1.955607780E-1,1.022931710E-1,9.744770050E0,-2.476571500E-1
1.976743340E-1,-4.666004330E-2,9.835697174E0,-1.076770201E-2
1.998131590E-1,-2.087737769E-1,9.796813965E0,-1.465603858E-1
2.019379860E-1,-2.757728100E-1,9.872786522E0,-2.667997181E-1
2.040681030E-1,-2.081755698E-1,9.796216011E0,-3.230310678E-1
2.061891760E-1,-8.374879509E-2,9.792028427E0,-2.596212626E-1
2.083065880E-1,4.007977992E-2,9.797411919E0,-1.914258152E-1
2.104418410E-1,1.304088384E-1,9.721440315E0,-5.623133108E-2
2.125675530E-1,1.926222295E-1,9.688538551E0,-2.691925503E-2
2.146925130E-1,1.639083475E-1,9.812367439E0,-1.423729509E-1
2.168072390E-1,1.549352705E-1,9.850652695E0,-2.189432681E-1
2.189444970E-1,1.130608693E-1,9.730413437E0,-4.719842672E-1
2.210706760E-1,5.204389244E-2,9.805787086E0,-8.356932998E-1
2.232002140E-1,-3.828516230E-2,9.771689415E0,-1.031904817E0
2.253193340E-1,-7.597211748E-2,9.737591743E0,-1.051645517E0
2.274376510E-1,-3.888336942E-2,9.876974106E0,-1.003789067E0
2.295730570E-1,7.178468257E-2,9.704689980E0,-1.030708313E0
2.316989110E-1,1.818545163E-1,9.695717812E0,-9.290133715E-1
2.338287440E-1,1.902294010E-1,9.849455833E0,-7.483552694E-1
2.359522590E-1,2.769692242E-1,9.739386559E0,-8.901300430E-1
2.380633840E-1,3.296113312E-1,9.753743172E0,-8.560323119E-1
2.402027880E-1,3.104687333E-1,9.744172096E0,-8.512466550E-1
2.423262310E-1,2.327020019E-1,9.820742607E0,-6.807580590E-1
2.444564400E-1,1.232303679E-1,9.777072906E0,-7.722834945E-1
2.465786930E-1,-5.982056609E-4,9.781859398E0,-7.740781307E-1
2.487046500E-1,-1.794616925E-3,9.786644936E0,-5.880361795E-1
2.508306570E-1,2.691925503E-2,9.725028992E0,-4.301098585E-1
2.529572440E-1,-4.546362907E-2,9.801599503E0,-3.260220885E-1
2.550792230E-1,-2.315055877E-1,9.771689415E0,-5.521438122E-1
2.571954030E-1,-2.811566591E-1,9.939785004E0,-1.956132501E-1
2.593331090E-1,-2.673979402E-1,9.801599503E0,9.631111473E-2
2.614589010E-1,-2.386840582E-1,9.792626381E0,2.303091735E-1
2.635877360E-1,-2.069791555E-1,9.860223770E0,6.173482537E-1
2.657103870E-1,-2.261217386E-1,9.664610863E0,8.321040869E-1
2.678362010E-1,-2.482553422E-1,9.919445992E0,1.346560955E0
