"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.762523800E-2,2.060143054E-1,5.311473012E-1,-3.970623948E-3
2.974930200E-2,2.035708427E-1,5.250386596E-1,-3.970623948E-3
3.187336500E-2,1.999056488E-1,5.201517344E-1,-2.748893574E-3
3.400060400E-2,1.950187236E-1,5.103778839E-1,-3.970623948E-3
3.611716100E-2,1.937969923E-1,5.030475259E-1,-3.970623948E-3
3.824606800E-2,1.876883507E-1,4.958698750E-1,-3.970623948E-3
4.038496200E-2,1.815796942E-1,4.873177409E-1,-5.192354787E-3
4.251280000E-2,1.744020283E-1,4.751004577E-1,-6.414085161E-3
4.463873600E-2,1.658499092E-1,4.557054639E-1,-6.261368748E-3
4.676161100E-2,1.597412676E-1,4.324925840E-1,-6.261368748E-3
4.888377300E-2,1.464549452E-1,4.057672322E-1,-6.261368748E-3
5.099389000E-2,1.366810948E-1,3.656028509E-1,-2.443460980E-3
5.313989600E-2,1.366810948E-1,3.254384696E-1,7.330383174E-3
5.526381800E-2,1.379028261E-1,3.242167234E-1,1.221730467E-2
5.739464800E-2,1.379028261E-1,3.376557529E-1,1.466076635E-2
5.951528400E-2,1.464549452E-1,3.570507467E-1,1.588249579E-2
6.164130000E-2,1.572978050E-1,3.935499489E-1,1.450804994E-2
6.376709400E-2,1.682933718E-1,4.422664344E-1,1.084285788E-2
6.589262300E-2,1.779145002E-1,4.860960245E-1,5.803219974E-3
6.801696200E-2,1.852448881E-1,5.274821520E-1,9.162978968E-4
7.013820800E-2,1.852448881E-1,5.590944290E-1,-2.901609987E-3
7.227001300E-2,1.864666194E-1,5.809328556E-1,-6.566801574E-3
7.439554300E-2,1.840231568E-1,5.955936313E-1,-9.010262787E-3
7.652269900E-2,1.840231568E-1,6.090326309E-1,-1.038470957E-2
7.864869700E-2,1.876883507E-1,6.210972667E-1,-1.282817032E-2
8.077645300E-2,1.925752759E-1,6.272059083E-1,-1.282817032E-2
8.288556400E-2,1.901318133E-1,6.284276247E-1,-1.038470957E-2
8.502462200E-2,1.864666194E-1,6.223189831E-1,-1.038470957E-2
8.714964200E-2,1.815796942E-1,6.065891981E-1,-7.941247895E-3
8.927614800E-2,1.828014255E-1,5.894849896E-1,-6.566801574E-3
9.138872700E-2,1.840231568E-1,5.725334287E-1,-5.345070735E-3
9.352676900E-2,1.840231568E-1,5.554292202E-1,-5.345070735E-3
9.565265400E-2,1.756237596E-1,5.323690772E-1,-6.566801574E-3
9.778177500E-2,1.658499092E-1,5.103778839E-1,-5.192354787E-3
9.990419100E-2,1.524108797E-1,4.836525619E-1,-6.414085161E-3
1.020302680E-1,1.366810948E-1,4.579962194E-1,-8.857546374E-3
1.041567940E-1,1.148426682E-1,4.214970171E-1,-1.007927675E-2
1.062814690E-1,9.544769675E-2,3.813326359E-1,-1.237002108E-2
1.084071310E-1,8.200865984E-2,3.289509416E-1,-1.466076635E-2
1.105327100E-1,6.994406879E-2,2.693915665E-1,-1.832595654E-2
1.126545160E-1,6.139195710E-2,2.280054539E-1,-2.061670274E-2
1.147716330E-1,6.994406879E-2,2.096794993E-1,-2.061670274E-2
1.169111890E-1,6.872233748E-2,1.878410578E-1,-1.802052557E-2
1.190364030E-1,6.139195710E-2,1.805106848E-1,-1.435533352E-2
